nd_gain_score,coal_electricity_pct,renewable_electricity_pct,renewable_final_energy_pct,LEV2_CROSS_SEC_CG,LEV3_BAN_PHOUT_COAL,LEV3_CARBONTAX_I,LEV3_NZ,LEV4_BAN_COAL_STAT,LEV4_BAN_EXTRAC_DATE,LEV4_CARBONTAX_T,LEV4_EE_MANDATE,LEV4_ETS_E_GHG,LEV4_FIT_SOL_PR,LEV4_RENEWABLE_EXP,total_policy_score,log_gdp_pc,log_energy_pc,policy_score_norm
-1.4042384178047815,-1.2868266670129223,-1.8875237227317183,-0.6178593785224393,-0.8515290492721742,-1.1362979421579877,1.9642562538986186,-0.1682271453830733,-1.0675027745807018,-0.2357022603920183,1.0807255846295123,-1.1620609558875596,-1.321318941591826,0.6395486472991383,-1.6247973295972937,-1.2865645411321618,-0.7706894924445785,-0.8232187421273026,-1.2832163409886173
0.8245860094738992,1.3039786354892864,0.04786000551529453,-0.6178593785224393,1.5776619131578664,-1.1362979421579877,-0.5161309205591865,-1.276039424003677,-1.0675027745807018,-0.2357022603920183,-0.7502337941219109,-0.5482466649736931,-1.321318941591826,1.5494703422123186,0.5610464364938372,-0.10878978051973288,1.2029832895928674,1.1087763873736929,-0.12440708509956933
0.9513084741269353,-0.7127096676386495,0.5274874816088039,1.1512924199009966,-0.8515290492721742,1.1463903212041238,-0.5161309205591865,0.33392200170331293,1.032731875315276,-0.2357022603920183,-0.7502337941219109,1.1779763383368524,0.6760043498406418,-0.8742919055415185,0.3120432609749317,0.4170540213337662,0.7832200048103227,0.4161804489284064,0.4092265432484983
0.049933821879826625,-0.9701981547933668,0.7158349258039881,-0.5943278461319079,-0.8515290492721742,1.45103011403012,-0.5161309205591865,-1.276039424003677,1.032731875315276,-0.2357022603920183,-0.7502337941219109,1.1779763383368524,0.6760043498406418,-0.8742919055415185,-0.7767154391146355,-0.02599947535095539,0.6677300699697585,0.8913106046248236,-0.04077711636555028
0.8264633090669357,-0.4568168991337118,-0.37421557023483143,0.4445036494850504,0.9370883676688725,1.023355655774202,1.9549956523766496,0.7528852791605202,1.032731875315276,-0.2357022603920183,1.3029365028098352,-0.056363526974269974,1.063332926706713,-0.8742919055415185,1.3841141110220665,1.1069674990797502,0.7519184203905735,2.1420554182564215,1.1148460184963254
1.286188155182403,-1.7403307650616264,-0.5793413862491427,0.583112931454366,1.3713040640400764,1.6632029769059342,-0.5161309205591865,0.23160248272456846,1.032731875315276,-0.2357022603920183,-0.7502337941219109,0.014780954749052158,1.063332926706713,1.53585855778996,-1.5164954634334729,0.9750575067158814,1.8951075341763028,-0.11467273090358475,0.9796804028594185
-0.26368800362107,0.7433410349466258,0.5001846645564728,0.6140027597902017,0.5409604480545795,0.4829049951465383,1.9778790582154406,0.7528852791605202,1.522572023037601,-0.2357022603920183,-0.7502337941219109,-0.40886122572385075,-1.321318941591826,-0.8742919055415185,1.1924496211415763,0.20010159106040343,-0.7348807954856509,-0.6438823254118218,0.188417589901668
-0.8391560231735932,1.4176435452346505,-0.3010502895259305,-0.27719678747310844,1.002998291435226,-1.1362979421579877,-0.5161309205591865,-0.44329496763603304,-1.0675027745807018,-0.2357022603920183,-0.7502337941219109,1.1779763383368524,1.063332926706713,1.2560727943917671,-1.2947046961898532,-0.05038755808288185,-1.0593914125175357,-0.4685340967469836,-0.06543053409314267
-1.4664562114960813,-0.4568775541255108,-1.8875237227317183,0.9745834354872825,1.0952084203425239,-1.1362979421579877,1.9678594476875892,0.5059090908326286,-1.0675027745807018,-0.2357022603920183,1.0807255846295123,-0.8239452751239901,-1.321318941591826,-0.8742919055415185,0.18838556735044668,-0.4053027733215338,-1.3902956717587829,-1.7506664793645716,-0.4222942161545576
0.3121085347512589,1.0634278641792432,-0.1468263594220742,-0.11277228304573599,-0.8515290492721742,-1.1362979421579877,-0.5161309205591865,-1.276039424003677,-1.0675027745807018,-0.2357022603920183,-0.7502337941219109,0.7366872825295575,0.6760043498406418,-0.8742919055415185,-1.181631054162983,-0.9186919143873278,-0.3552788733880937,0.536012669396601,-0.9296100093554985
0.9525404391682367,0.7610636720427957,1.2871516509378416,-0.05779537754789242,0.7879880330758755,-0.019981898623699514,-0.5161309205591865,1.4252942739052705,0.3182441443071065,-0.2357022603920183,-0.7502337941219109,1.1779763383368524,0.6760043498406418,0.7024654433580275,0.1267782860950378,0.6781681018848416,0.7205031690442469,0.3651956626734658,0.675820593156364
1.1964337973104953,0.19893455634960472,2.5524359216742036,1.1817632988076567,1.5747774924645441,0.8215256987784426,-0.5161309205591865,0.8517123325110844,1.032731875315276,4.242616940768514,1.5441009312870082,1.1779763383368524,0.6760043498406418,1.0739158884409274,1.0017804635590946,1.6715544026859994,1.1215347651557472,-0.11582267072903259,1.6937397777365109
-0.09058234966507922,-0.19815094231721467,1.0426109802856474,0.017533716223086238,-0.8515290492721742,-0.5768776330589519,-0.5161309205591865,0.8153428221658606,-1.0675027745807018,-0.2357022603920183,-0.7502337941219109,1.1779763383368524,0.6760043498406418,-0.8742919055415185,1.3841141110220665,0.243605918516036,0.05829680030629509,-0.2821935510445328,0.23263349649903614
1.468295511459899,-0.15346533414031688,0.962975277470353,1.633037312671237,1.5514882222837654,1.046580184823526,-0.5161309205591865,1.1069298123778877,1.032731875315276,-0.2357022603920183,1.6024639111221193,-0.12730017121847564,0.6760043498406418,-0.8742919055415185,0.1267782860950378,1.4679520621945097,0.7694555732394802,1.4445967881469473,1.4849659848961532
0.6471919186953088,-1.2102319457206845,-0.22608755362753544,-0.15019155567217113,1.1840479165709337,1.1463903212041238,-0.5161309205591865,1.177499499905123,1.032731875315276,-0.2357022603920183,1.555329214973444,-1.0950740714267493,0.6760043498406418,0.5694719288532597,1.3841141110220665,1.2146697412575802,0.5050597633485944,0.35062909834120615,1.2252505596985284
1.0878091617085828,-0.45442986127745716,1.2135422628183046,-0.63248451103165,1.6576326444742782,1.0806811086388173,-0.5161309205591865,1.3732283383506947,1.032731875315276,-0.2357022603920183,-0.7502337941219109,1.1779763383368524,0.6760043498406418,0.6395486472991383,1.3841141110220665,1.5223375601867013,0.8246000413416362,-0.2550863576598929,1.5407363120600404
-0.4682214861335449,0.5934925783619336,0.7386894932426622,0.0930865810259914,0.9129660950896884,0.07790430721001684,-0.5161309205591865,-0.1682271453830733,0.3182441443071065,-0.2357022603920183,-0.7502337941219109,-1.3608918224575492,0.6760043498406418,0.6395486472991383,1.0017804635590946,-0.06691666231206796,-0.40582829440556756,-0.6288939205975131,-0.08213106754535798
-0.5755041596669059,-0.004700239763431409,0.06134674524043114,-0.1735382899576849,-0.8515290492721742,-0.7391222461330251,-0.5161309205591865,0.41440466568586826,-1.0675027745807018,-0.2357022603920183,-0.7502337941219109,0.30134300536236985,0.6760043498406418,1.1754640517108357,-0.4802833270210237,-0.13048094095157192,-0.6901214462069164,-0.19805084830631522,-0.1462887048521833
-1.651935337598481,1.3110631519314413,-0.23106942245791745,0.5278955202209348,-0.8515290492721742,-1.1362979421579877,-0.5161309205591865,-1.276039424003677,-1.0675027745807018,-0.2357022603920183,-0.7502337941219109,-0.5482466649736931,-1.321318941591826,1.3218386576360988,-1.181631054162983,-1.4647373219531992,-1.753518312415416,-1.8503562212731663,-1.4502827317399478
-1.923400385543138,1.5381470982772212,-0.5387754755180867,1.099210062914662,-0.8515290492721742,-1.1362979421579877,-0.5161309205591865,-1.276039424003677,-1.0675027745807018,-0.2357022603920183,-0.7502337941219109,1.1779763383368524,-1.321318941591826,0.9412965948716843,-0.4802833270210237,-1.1332394497175342,-2.1008129300964176,-2.0347066942627814,-1.1371047419988547
0.2793456874288571,0.0178520360066813,1.1870775549094663,-0.5323525301877686,1.5190229401915913,0.5344006541507087,1.9944789822458069,0.3986309403172354,0.7160465102901531,-0.2357022603920183,1.525116154414794,1.1779763383368524,0.6760043498406418,-0.8742919055415185,0.6236326671077315,1.6196745100542032,1.5677971340284604,-0.12468677773583935,1.640546473256781
-0.13938860796945637,0.6885460521775161,-0.8795896598081898,-1.3998014484331582,-0.8515290492721742,0.5002894759623245,-0.5161309205591865,-1.276039424003677,0.7160465102901531,-0.2357022603920183,-0.7502337941219109,0.15767412593979185,-1.321318941591826,-0.8742919055415185,-1.181631054162983,-1.3490676671337338,0.5286982465510515,-0.3198948613571262,-1.3421806959724334
-0.4677539371155487,-0.26587787938126767,0.8637900158010255,0.032306853971292515,-0.8515290492721742,0.9262234082138849,-0.5161309205591865,0.23160248272456846,1.032731875315276,-0.2357022603920183,-0.7502337941219109,-0.5482466649736931,0.6760043498406418,1.2905292500278582,0.6236326671077315,0.43661840167604166,0.2518444890828535,-0.33087009063914946,0.42917339828785733
0.43774883332233366,0.638939135104836,-0.22470970028347778,-0.958749789667957,-0.8515290492721742,-1.1362979421579877,1.9549956523766496,-0.26249758825055336,-1.0675027745807018,-0.2357022603920183,1.195699248786841,0.2294137393470788,-1.321318941591826,1.3889899923687046,0.25014162443866583,-0.227718464883486,0.43391350375359306,0.17400135441911,-0.24421717968616258
0.6784981284389464,0.91989390122301,-0.952297824026108,-1.6325904948110053,-0.8515290492721742,-1.1362979421579877,-0.5161309205591865,0.3173232513356827,-1.0675027745807018,-0.2357022603920183,-0.7502337941219109,-0.33881024781971836,1.063332926706713,-0.8742919055415185,0.6236326671077315,-0.21190199939277002,0.2944174609323394,1.179220631391916,-0.22830717933895525
-1.3640459053430887,-0.4153344731109403,-0.3039448591129592,-0.5961278313321043,0.2631114620209164,0.8215256987784426,1.760411062117636,-1.276039424003677,1.032731875315276,-0.2357022603920183,1.0807255846295123,-0.5482466649736931,-0.9836010398120213,-0.8742919055415185,0.25014162443866583,-0.5491380725880053,-1.0112368231555158,-1.110507639677892,-0.5656791212778676
0.6059649337862614,0.4327367777801178,0.4861713280742574,-0.9282744345117948,-0.8515290492721742,0.9756666440776371,-0.5161309205591865,-1.276039424003677,1.032731875315276,-0.2357022603920183,-0.7502337941219109,0.7366872825295575,0.6760043498406418,1.4122170339811706,0.6236326671077315,0.4866210710766483,0.871608396791206,0.6631855677526349,0.4801763257414807
1.9344745558528986,-1.691323871084744,-0.9443621956563153,2.222059702612193,-0.8515290492721742,-1.1362979421579877,-0.5161309205591865,1.9908378162517752,-1.0675027745807018,-0.2357022603920183,1.6058228831831127,-0.9601217098790281,0.6760043498406418,-0.8742919055415185,1.1924496211415763,1.2744744843431934,1.6705993779044592,1.1591984042265682,1.2865675567245423
1.3768261989039516,-0.8930683259286953,0.9853722130685144,0.8384588591965811,1.1114725768627098,0.8215256987784426,-0.5161309205591865,1.0224976225676998,1.032731875315276,4.242664433344144,-0.7502337941219109,-1.4264024200557357,1.063332926706713,-0.8742919055415185,0.7491899699272542,0.8450789057482759,0.5992858684455851,0.6352184169002225,0.8465768274432207
-1.3706790053914195,-1.4500390422065252,-0.7854368447723646,0.7932310358334544,-0.8515290492721742,-0.5391664516402563,-0.5161309205591865,0.21388241945274733,-0.22009656308116218,-0.2357022603920183,-0.7502337941219109,-1.7472052814769956,-1.321318941591826,-0.8742919055415185,-0.4802833270210237,-1.4910358304541091,-1.3791511612557654,-1.8876367567718615,-1.474663390183759
0.0050723047315996235,1.5744904573920637,0.2264078940578283,-0.2695150017215855,-0.8515290492721742,-1.1362979421579877,-0.5161309205591865,-1.276039424003677,-1.0675027745807018,-0.2357022603920183,0.657031955585399,-1.3608918224575492,0.6760043498406418,-0.8742919055415185,-1.5164954634334729,-1.3956820588954284,-0.6892758045362181,-0.1913245515730816,-1.3859102082274943
0.029787221026060923,0.13676715811696202,1.2280129724962188,0.7813101237026293,-0.8515290492721742,0.9008029163202305,-0.5161309205591865,1.0440058171866837,1.032731875315276,-0.2357022603920183,1.3938703520968914,1.1779763383368524,0.6760043498406418,-0.8742919055415185,0.3740874220956646,0.8513293488225856,-0.2898637184416376,-0.596273830833086,0.8529752410475985
-0.27012485958481663,0.031047451022843155,-1.7753784755127682,-1.5722420564327588,-0.8515290492721742,-1.1362979421579877,-0.5161309205591865,-1.276039424003677,-1.0675027745807018,-0.2357022603920183,-0.7502337941219109,1.1779763383368524,-1.321318941591826,-0.8742919055415185,-1.181631054162983,-1.6077425722034293,-1.0540474301121097,1.028218520763435,-1.5818994788383458
-0.8314223408356696,-1.7403307650616264,-1.8670890407246399,-2.5208992608518606,-0.8515290492721742,1.1356596820970135,-0.5161309205591865,-1.276039424003677,-1.0675027745807018,-0.2357022603920183,-0.7502337941219109,-0.8921809206331528,-1.321318941591826,-0.8742919055415185,-1.7831063758409817,-1.8870849278570339,-0.11081475696698455,2.0245844672968443,-1.8312532247264472
-0.5862061838315586,-0.23061626060700485,-0.25743072651083293,-0.18825733815251394,-0.8515290492721742,0.12431618388469966,-0.5161309205591865,0.2835929562769864,0.3182441443071065,-0.2357022603920183,-0.7502337941219109,1.1779763383368524,0.6760043498406418,0.7024654433580275,-0.4802833270210237,0.040469800897923146,-0.4638509158647575,0.09950179594919442,0.02648725466976988
1.123028797192447,-1.4899382899805913,0.6231606636752234,1.9883738411691463,0.9487221491407641,1.102943373688528,-0.5161309205591865,1.3732283383506947,1.032731875315276,-0.2357022603920183,1.6236646028375687,-2.1123026798589106,0.6760043498406418,-0.8742919055415185,-1.570890104519317,0.7118099321402773,1.0149382941482403,0.9020613445506206,0.7102195303973338
-0.9268701989018289,0.7035505491802453,0.048996004648294705,-0.32545549704948845,-0.8515290492721742,-1.1362979421579877,-0.5161309205591865,-1.276039424003677,-1.0675027745807018,-0.2357022603920183,-0.7502337941219109,-0.5482466649736931,-1.321318941591826,1.5214280954738315,0.7491899699272542,-0.6733329466722149,-0.8543652712537176,-0.87558821216187,-0.6887688901403385
-1.433932379831093,1.7463512835292214,-1.1364552269782207,-0.8174710134097454,-0.15434100215854624,-1.1362979421579877,1.909051507857204,-0.26249758825055336,-1.0675027745807018,-0.2357022603920183,0.7573985479403105,0.30134300536236985,-1.321318941591826,-0.8742919055415185,0.6236326671077315,-0.7797299018654672,-1.420089092707941,-0.517080221814724,-0.7936179695360591
